ID,job,marital,education,default,housing,loan,contact,month,poutcome,label
CLIENT4042,technician,single,tertiary,no,yes,no,cellular,apr,failure,no
CLIENT4043,services,divorced,secondary,no,yes,no,cellular,jul,unknown,no
CLIENT4044,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
CLIENT4045,technician,single,secondary,no,no,no,cellular,aug,unknown,no
CLIENT4046,self-employed,single,tertiary,no,no,no,cellular,jul,unknown,no
CLIENT4047,retired,married,secondary,no,no,no,telephone,jul,unknown,no
CLIENT4048,admin.,divorced,secondary,no,yes,yes,cellular,apr,unknown,no
CLIENT4049,services,married,secondary,no,yes,no,cellular,nov,failure,no
CLIENT4050,technician,married,unknown,no,no,no,unknown,jun,unknown,no
CLIENT4051,retired,married,primary,no,no,no,telephone,aug,unknown,no
CLIENT4052,unemployed,married,primary,no,yes,no,telephone,jan,unknown,no
CLIENT4053,admin.,divorced,secondary,no,no,no,cellular,may,other,no
CLIENT4054,technician,single,secondary,no,no,no,cellular,may,failure,no
CLIENT4055,management,single,tertiary,no,no,no,cellular,aug,other,no
CLIENT4056,services,married,secondary,no,no,no,cellular,nov,unknown,no
CLIENT4057,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,no
CLIENT4058,admin.,married,secondary,no,no,no,unknown,jun,unknown,no
CLIENT4059,technician,divorced,secondary,no,no,yes,cellular,aug,unknown,no
CLIENT4060,admin.,single,secondary,no,no,no,cellular,jul,unknown,no
CLIENT4061,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,yes
CLIENT4062,management,single,secondary,no,yes,no,unknown,may,unknown,no
CLIENT4063,technician,married,secondary,no,no,no,cellular,aug,unknown,no
CLIENT4064,technician,single,tertiary,no,no,no,telephone,aug,unknown,no
CLIENT4065,retired,married,secondary,no,no,no,cellular,apr,failure,no
CLIENT4066,services,married,secondary,no,yes,no,telephone,aug,failure,no
CLIENT4067,technician,married,secondary,no,no,no,cellular,aug,unknown,no
CLIENT4068,blue-collar,single,secondary,no,no,no,cellular,nov,unknown,no
CLIENT4069,services,divorced,secondary,no,no,no,unknown,jul,unknown,no
CLIENT4070,services,single,secondary,no,yes,no,cellular,nov,failure,no
CLIENT4071,admin.,married,secondary,no,yes,no,cellular,jan,other,no
CLIENT4072,blue-collar,married,primary,no,no,no,unknown,may,unknown,no
CLIENT4073,management,married,tertiary,no,yes,yes,unknown,jun,failure,no
CLIENT4074,management,married,primary,no,no,no,unknown,jun,unknown,no
CLIENT4075,technician,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT4076,blue-collar,married,primary,no,yes,no,cellular,apr,failure,no
CLIENT4077,blue-collar,divorced,secondary,no,yes,no,cellular,jan,unknown,no
CLIENT4078,management,married,tertiary,no,no,no,cellular,aug,unknown,no
CLIENT4079,entrepreneur,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT4080,blue-collar,married,primary,no,yes,no,cellular,may,failure,no
CLIENT4081,management,single,secondary,no,yes,no,unknown,jun,unknown,no
CLIENT4082,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,no
CLIENT4083,management,married,tertiary,no,no,no,cellular,mar,failure,no
CLIENT4084,unemployed,married,primary,no,yes,yes,unknown,may,unknown,no
CLIENT4085,management,married,tertiary,no,yes,no,cellular,jul,unknown,no
CLIENT4086,management,single,tertiary,no,yes,no,unknown,may,unknown,no
CLIENT4087,admin.,married,secondary,no,no,no,telephone,jul,unknown,no
CLIENT4088,blue-collar,married,primary,no,yes,no,telephone,jul,unknown,no
CLIENT4089,blue-collar,married,secondary,yes,yes,no,cellular,apr,other,yes
CLIENT4090,management,married,tertiary,no,no,no,cellular,oct,unknown,yes
CLIENT4091,technician,married,secondary,no,no,no,cellular,aug,unknown,no
CLIENT4092,technician,married,secondary,no,yes,no,cellular,oct,unknown,no
CLIENT4093,retired,single,tertiary,no,no,no,cellular,jul,success,yes
CLIENT4094,technician,single,tertiary,no,no,no,cellular,jun,unknown,no
CLIENT4095,technician,married,secondary,no,no,no,cellular,jul,unknown,no
CLIENT4096,entrepreneur,married,tertiary,no,yes,yes,cellular,may,failure,no
CLIENT4097,technician,married,secondary,no,no,yes,cellular,nov,unknown,no
CLIENT4098,technician,married,secondary,no,yes,no,cellular,may,unknown,no
CLIENT4099,management,single,tertiary,no,no,no,cellular,aug,unknown,no
CLIENT4100,management,married,tertiary,no,yes,no,cellular,apr,failure,no
CLIENT4101,blue-collar,married,primary,no,yes,no,unknown,may,unknown,no
CLIENT4102,management,married,tertiary,no,no,no,cellular,aug,unknown,no
CLIENT4103,management,divorced,tertiary,no,no,no,unknown,may,unknown,no
CLIENT4104,services,married,secondary,no,no,no,unknown,jun,unknown,no
CLIENT4105,entrepreneur,married,secondary,no,no,no,cellular,nov,unknown,no
CLIENT4106,technician,single,secondary,no,yes,yes,cellular,feb,other,no
CLIENT4107,blue-collar,married,primary,no,yes,no,cellular,jan,other,no
CLIENT4108,retired,divorced,primary,no,no,no,telephone,may,unknown,yes
CLIENT4109,blue-collar,married,primary,no,yes,yes,telephone,jul,unknown,no
CLIENT4110,management,married,tertiary,no,no,no,cellular,aug,unknown,no
CLIENT4111,services,divorced,secondary,no,yes,no,unknown,may,unknown,no
CLIENT4112,admin.,married,primary,no,no,no,telephone,feb,unknown,no
CLIENT4113,self-employed,single,tertiary,no,no,no,unknown,jun,unknown,no
CLIENT4114,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT4115,technician,single,secondary,no,no,no,cellular,aug,unknown,no
CLIENT4116,retired,married,unknown,no,yes,no,unknown,jun,unknown,no
CLIENT4117,student,single,secondary,no,no,no,cellular,apr,unknown,yes
CLIENT4118,self-employed,married,tertiary,no,yes,no,unknown,jun,unknown,no
CLIENT4119,retired,single,secondary,no,no,no,cellular,may,unknown,no
CLIENT4120,self-employed,single,tertiary,yes,yes,no,cellular,nov,unknown,no
CLIENT4121,management,married,tertiary,no,yes,no,cellular,apr,unknown,no
CLIENT4122,technician,divorced,secondary,no,no,no,cellular,aug,unknown,no
CLIENT4123,blue-collar,divorced,primary,no,yes,no,unknown,jun,unknown,yes
CLIENT4124,self-employed,divorced,tertiary,no,yes,no,cellular,apr,unknown,yes
CLIENT4125,technician,married,secondary,no,yes,yes,cellular,jul,unknown,yes
CLIENT4126,services,single,secondary,no,yes,no,cellular,may,failure,no
CLIENT4127,technician,single,tertiary,no,no,no,unknown,jun,unknown,no
CLIENT4128,admin.,divorced,secondary,no,yes,no,cellular,may,unknown,no
CLIENT4129,technician,married,secondary,no,yes,yes,cellular,aug,unknown,no
CLIENT4130,management,single,tertiary,no,yes,no,cellular,may,other,no
CLIENT4131,management,married,tertiary,no,yes,no,cellular,feb,unknown,no
CLIENT4132,technician,married,secondary,no,yes,no,cellular,jul,unknown,no
CLIENT4133,management,married,secondary,no,yes,no,cellular,may,unknown,no
CLIENT4134,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,no
CLIENT4135,unemployed,divorced,primary,no,no,no,telephone,feb,unknown,no
CLIENT4136,management,married,tertiary,no,yes,no,cellular,jul,unknown,no
CLIENT4137,unknown,married,unknown,no,no,no,unknown,jun,unknown,no
CLIENT4138,housemaid,married,secondary,no,no,no,unknown,jun,unknown,no
CLIENT4139,blue-collar,divorced,secondary,no,yes,no,unknown,may,unknown,no
CLIENT4140,self-employed,divorced,primary,no,yes,no,telephone,may,unknown,no
CLIENT4141,management,married,tertiary,no,no,no,cellular,mar,failure,no
CLIENT4142,technician,married,tertiary,no,no,no,cellular,aug,unknown,no
CLIENT4143,self-employed,married,tertiary,no,no,no,unknown,jun,unknown,no
CLIENT4144,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,no
CLIENT4145,blue-collar,married,primary,no,yes,no,cellular,may,unknown,no
CLIENT4146,technician,married,secondary,no,no,no,unknown,may,unknown,no
CLIENT4147,services,married,secondary,no,no,yes,unknown,jun,unknown,no
CLIENT4148,entrepreneur,divorced,secondary,no,yes,no,cellular,aug,unknown,yes
CLIENT4149,management,married,tertiary,no,yes,no,unknown,may,unknown,no
CLIENT4150,technician,married,tertiary,no,no,no,cellular,feb,failure,no
CLIENT4151,services,single,secondary,no,no,yes,cellular,nov,unknown,no
CLIENT4152,student,single,secondary,no,no,no,cellular,aug,other,no
CLIENT4153,technician,married,secondary,no,yes,no,cellular,feb,unknown,no
CLIENT4154,self-employed,married,secondary,no,no,yes,cellular,jul,unknown,no
CLIENT4155,unknown,single,secondary,no,no,no,unknown,jun,unknown,no
CLIENT4156,entrepreneur,single,secondary,no,no,no,cellular,jul,unknown,no
CLIENT4157,retired,married,secondary,no,no,no,cellular,aug,unknown,no
CLIENT4158,blue-collar,married,primary,no,yes,no,cellular,may,unknown,no
CLIENT4159,unemployed,married,secondary,no,no,no,cellular,aug,success,yes
CLIENT4160,retired,married,secondary,no,no,no,telephone,jan,success,yes
CLIENT4161,self-employed,single,unknown,no,no,no,unknown,jun,unknown,no
CLIENT4162,technician,divorced,tertiary,no,yes,no,telephone,nov,unknown,no
CLIENT4163,services,single,unknown,no,no,no,unknown,jul,unknown,no
CLIENT4164,blue-collar,married,primary,no,yes,yes,unknown,jun,unknown,no
CLIENT4165,management,married,tertiary,no,no,no,cellular,nov,unknown,no
CLIENT4166,technician,single,unknown,no,yes,no,unknown,jun,unknown,no
CLIENT4167,blue-collar,married,primary,no,yes,no,unknown,may,unknown,no
CLIENT4168,admin.,married,secondary,no,yes,no,cellular,jul,unknown,no
CLIENT4169,services,divorced,secondary,no,yes,no,cellular,may,failure,no
CLIENT4170,self-employed,married,secondary,no,no,no,cellular,aug,unknown,no
CLIENT4171,blue-collar,married,primary,no,yes,no,cellular,may,unknown,no
CLIENT4172,services,single,secondary,no,no,no,unknown,jun,unknown,no
CLIENT4173,admin.,single,tertiary,no,no,no,cellular,may,unknown,no
CLIENT4174,management,single,tertiary,no,no,no,cellular,may,unknown,no
CLIENT4175,student,single,tertiary,no,yes,no,cellular,sep,other,no
CLIENT4176,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,yes
CLIENT4177,management,married,tertiary,no,yes,no,unknown,may,unknown,no
CLIENT4178,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,no
CLIENT4179,blue-collar,divorced,secondary,no,yes,no,unknown,may,unknown,no
CLIENT4180,services,married,secondary,no,yes,yes,unknown,may,unknown,no
CLIENT4181,technician,single,secondary,no,yes,no,unknown,jun,unknown,no
CLIENT4182,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,no
CLIENT4183,technician,single,tertiary,no,no,no,cellular,aug,unknown,no
CLIENT4184,management,married,tertiary,no,yes,no,cellular,apr,unknown,no
CLIENT4185,management,married,tertiary,no,no,no,cellular,nov,unknown,no
CLIENT4186,technician,married,tertiary,no,no,no,cellular,aug,success,no
CLIENT4187,services,married,secondary,no,yes,no,unknown,jun,unknown,no
CLIENT4188,blue-collar,married,primary,no,yes,no,unknown,may,unknown,no
CLIENT4189,technician,single,tertiary,no,yes,no,cellular,aug,unknown,no
CLIENT4190,blue-collar,married,secondary,no,no,no,cellular,feb,unknown,no
CLIENT4191,management,single,tertiary,no,yes,no,cellular,apr,failure,no
CLIENT4192,management,single,secondary,no,yes,no,unknown,jun,unknown,no
CLIENT4193,services,divorced,secondary,no,no,yes,cellular,apr,unknown,no
CLIENT4194,services,single,secondary,no,no,no,cellular,apr,unknown,yes
CLIENT4195,housemaid,single,tertiary,no,no,no,cellular,aug,unknown,no
CLIENT4196,blue-collar,married,secondary,no,yes,no,cellular,may,failure,yes
CLIENT4197,blue-collar,married,unknown,no,yes,no,unknown,may,unknown,no
CLIENT4198,management,married,tertiary,no,no,no,cellular,apr,unknown,yes
CLIENT4199,blue-collar,married,secondary,no,yes,no,cellular,apr,unknown,no
CLIENT4200,management,single,primary,no,no,no,telephone,jul,unknown,no
CLIENT4201,unemployed,married,secondary,no,yes,yes,cellular,nov,failure,no
CLIENT4202,blue-collar,divorced,secondary,no,yes,no,cellular,nov,failure,no
CLIENT4203,management,married,tertiary,no,yes,no,unknown,may,unknown,no
CLIENT4204,blue-collar,married,primary,no,no,no,unknown,jun,unknown,no
CLIENT4205,services,divorced,secondary,no,yes,yes,unknown,may,unknown,no
CLIENT4206,student,married,secondary,no,no,no,cellular,nov,failure,no
CLIENT4207,technician,married,secondary,no,yes,no,cellular,feb,failure,no
CLIENT4208,technician,married,secondary,no,yes,no,cellular,may,unknown,no
CLIENT4209,services,married,secondary,no,no,yes,cellular,jul,unknown,no
CLIENT4210,blue-collar,divorced,secondary,no,yes,no,unknown,may,unknown,no
CLIENT4211,blue-collar,single,secondary,no,no,no,cellular,apr,unknown,yes
CLIENT4212,blue-collar,single,tertiary,no,no,no,telephone,jul,unknown,no
CLIENT4213,technician,single,secondary,no,yes,yes,cellular,may,failure,yes
CLIENT4214,student,single,unknown,no,no,no,unknown,jun,unknown,no
CLIENT4215,unemployed,married,secondary,no,no,no,cellular,sep,success,yes
CLIENT4216,admin.,married,secondary,no,no,no,cellular,oct,success,no
CLIENT4217,unemployed,married,tertiary,no,yes,no,cellular,apr,unknown,yes
CLIENT4218,management,married,tertiary,no,no,yes,cellular,nov,unknown,no
CLIENT4219,housemaid,married,secondary,no,yes,no,cellular,jul,unknown,no
CLIENT4220,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,yes
CLIENT4221,technician,married,unknown,no,yes,no,unknown,may,unknown,no
CLIENT4222,management,divorced,tertiary,no,yes,no,unknown,jun,unknown,no
CLIENT4223,blue-collar,divorced,secondary,no,yes,no,unknown,jun,unknown,no
CLIENT4224,retired,married,unknown,no,no,no,telephone,mar,success,yes
CLIENT4225,unknown,married,unknown,no,no,no,telephone,aug,unknown,yes
CLIENT4226,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT4227,blue-collar,divorced,primary,no,yes,no,cellular,jul,unknown,no
CLIENT4228,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT4229,self-employed,divorced,tertiary,no,yes,no,cellular,oct,success,yes
CLIENT4230,management,married,tertiary,no,no,yes,cellular,jul,unknown,no
CLIENT4231,services,divorced,secondary,no,yes,no,cellular,jul,unknown,yes
CLIENT4232,technician,single,secondary,no,yes,no,cellular,may,success,yes
CLIENT4233,management,married,tertiary,no,yes,no,cellular,jul,unknown,no
CLIENT4234,blue-collar,divorced,primary,no,yes,no,cellular,jul,unknown,no
CLIENT4235,management,single,tertiary,no,yes,no,cellular,aug,unknown,no
CLIENT4236,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,yes
CLIENT4237,technician,single,secondary,no,no,no,cellular,feb,unknown,yes
CLIENT4238,technician,single,tertiary,no,no,no,cellular,apr,unknown,yes
CLIENT4239,technician,single,secondary,no,no,no,cellular,aug,unknown,no
CLIENT4240,admin.,married,secondary,no,yes,no,unknown,jun,unknown,no
CLIENT4241,technician,single,tertiary,no,no,no,cellular,apr,unknown,no
CLIENT4242,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,no
CLIENT4243,management,married,tertiary,no,yes,yes,cellular,nov,unknown,no
CLIENT4244,admin.,divorced,secondary,no,yes,no,cellular,jul,unknown,no
CLIENT4245,management,married,tertiary,no,no,no,cellular,aug,unknown,no
CLIENT4246,services,single,secondary,no,yes,no,cellular,jul,unknown,no
CLIENT4247,management,single,tertiary,no,no,no,cellular,nov,unknown,no
CLIENT4248,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,no
CLIENT4249,admin.,married,tertiary,no,yes,no,cellular,feb,unknown,no
CLIENT4250,management,single,tertiary,no,yes,no,cellular,sep,unknown,yes
CLIENT4251,management,single,tertiary,no,yes,no,cellular,nov,failure,no
CLIENT4252,entrepreneur,married,primary,no,no,no,unknown,jun,unknown,no
CLIENT4253,management,married,tertiary,no,no,no,cellular,aug,unknown,no
CLIENT4254,technician,married,secondary,no,no,yes,cellular,jul,unknown,no
CLIENT4255,management,married,secondary,no,no,no,cellular,jul,unknown,no
CLIENT4256,housemaid,married,primary,no,no,no,cellular,aug,unknown,yes
CLIENT4257,services,married,secondary,yes,yes,yes,cellular,jul,unknown,no
CLIENT4258,management,single,tertiary,no,yes,no,unknown,may,unknown,no
CLIENT4259,services,single,secondary,no,yes,no,cellular,apr,unknown,no
CLIENT4260,housemaid,single,unknown,no,no,no,telephone,jul,unknown,no
CLIENT4261,retired,married,secondary,no,no,yes,cellular,may,failure,no
CLIENT4262,technician,married,secondary,no,no,no,cellular,apr,other,yes
CLIENT4263,student,married,tertiary,no,yes,no,cellular,jul,unknown,yes
CLIENT4264,services,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT4265,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,no
CLIENT4266,services,single,secondary,no,yes,no,cellular,may,unknown,no
CLIENT4267,services,single,primary,no,yes,no,unknown,may,unknown,no
CLIENT4268,services,married,secondary,no,yes,no,cellular,may,unknown,no
CLIENT4269,blue-collar,married,primary,no,yes,no,cellular,jan,unknown,no
CLIENT4270,management,divorced,tertiary,no,no,yes,cellular,aug,unknown,no
CLIENT4271,blue-collar,divorced,primary,no,yes,no,cellular,feb,unknown,no
CLIENT4272,technician,married,tertiary,no,yes,yes,cellular,feb,failure,no
CLIENT4273,management,married,secondary,no,no,no,cellular,feb,unknown,no
CLIENT4274,blue-collar,married,primary,no,yes,no,unknown,may,unknown,no
CLIENT4275,management,married,tertiary,no,no,no,cellular,aug,unknown,yes
CLIENT4276,admin.,married,secondary,no,yes,yes,cellular,jan,failure,no
CLIENT4277,technician,married,secondary,no,no,yes,cellular,aug,unknown,no
CLIENT4278,admin.,single,secondary,no,yes,no,cellular,may,unknown,no
CLIENT4279,housemaid,married,unknown,yes,no,yes,telephone,jul,unknown,no
CLIENT4280,technician,divorced,secondary,no,yes,no,unknown,may,unknown,no
CLIENT4281,management,married,secondary,no,no,no,cellular,oct,failure,yes
CLIENT4282,admin.,divorced,secondary,no,no,no,cellular,jul,unknown,yes
CLIENT4283,services,divorced,secondary,no,yes,yes,cellular,jan,unknown,no
